,Timestamp,Station_ID,Station_Name,Value
43335,2025-11-30T14:59:00+08:00,S60,Sentosa,30.1
43336,2025-11-30T14:59:00+08:00,S50,Clementi Road,31.8
43337,2025-11-30T14:59:00+08:00,S44,Nanyang Avenue,30.9
43338,2025-11-30T14:59:00+08:00,S43,Kim Chuan Road,30.9
43339,2025-11-30T14:59:00+08:00,S24,Upper Changi Road North,29.6
43340,2025-11-30T14:59:00+08:00,S06,Paya Lebar,30.3
43341,2025-11-30T14:59:00+08:00,S111,Scotts Road,29.9
43342,2025-11-30T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.2
43343,2025-11-30T15:59:00+08:00,S106,Pulau Ubin,29.9
43344,2025-11-30T15:59:00+08:00,S117,Banyan Road,29.7
43345,2025-11-30T15:59:00+08:00,S107,East Coast Parkway,29.2
43346,2025-11-30T15:59:00+08:00,S115,Tuas South Avenue 3,29.9
43347,2025-11-30T15:59:00+08:00,S102,Semakau Landfill,29.2
43348,2025-11-30T15:59:00+08:00,S60,Sentosa,29.4
43349,2025-11-30T15:59:00+08:00,S50,Clementi Road,30.1
43350,2025-11-30T15:59:00+08:00,S44,Nanyang Avenue,30.2
43351,2025-11-30T15:59:00+08:00,S43,Kim Chuan Road,29.7
43352,2025-11-30T15:59:00+08:00,S24,Upper Changi Road North,29.9
43353,2025-11-30T15:59:00+08:00,S06,Paya Lebar,29.8
43354,2025-11-30T15:59:00+08:00,S111,Scotts Road,29.1
43355,2025-11-30T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.1
43356,2025-11-30T16:59:00+08:00,S106,Pulau Ubin,28.7
43357,2025-11-30T16:59:00+08:00,S117,Banyan Road,30.8
43358,2025-11-30T16:59:00+08:00,S107,East Coast Parkway,29.3
43359,2025-11-30T16:59:00+08:00,S115,Tuas South Avenue 3,29.9
43360,2025-11-30T16:59:00+08:00,S102,Semakau Landfill,29.0
43361,2025-11-30T16:59:00+08:00,S60,Sentosa,30.1
43362,2025-11-30T16:59:00+08:00,S50,Clementi Road,29.9
43363,2025-11-30T16:59:00+08:00,S44,Nanyang Avenue,29.7
43364,2025-11-30T16:59:00+08:00,S43,Kim Chuan Road,29.4
43365,2025-11-30T16:59:00+08:00,S24,Upper Changi Road North,28.9
43366,2025-11-30T16:59:00+08:00,S06,Paya Lebar,30.2
43367,2025-11-30T16:59:00+08:00,S111,Scotts Road,29.7
43368,2025-11-30T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.9
43369,2025-11-30T17:59:00+08:00,S106,Pulau Ubin,28.3
43370,2025-11-30T17:59:00+08:00,S117,Banyan Road,28.9
43371,2025-11-30T17:59:00+08:00,S107,East Coast Parkway,29.3
43372,2025-11-30T17:59:00+08:00,S115,Tuas South Avenue 3,29.9
43373,2025-11-30T17:59:00+08:00,S102,Semakau Landfill,29.1
43374,2025-11-30T17:59:00+08:00,S60,Sentosa,29.2
43375,2025-11-30T17:59:00+08:00,S50,Clementi Road,29.3
43376,2025-11-30T17:59:00+08:00,S44,Nanyang Avenue,29.6
43377,2025-11-30T17:59:00+08:00,S43,Kim Chuan Road,29.5
43378,2025-11-30T17:59:00+08:00,S24,Upper Changi Road North,29.1
43379,2025-11-30T17:59:00+08:00,S06,Paya Lebar,29.6
43380,2025-11-30T17:59:00+08:00,S111,Scotts Road,28.8
43381,2025-12-01T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.0
43382,2025-12-01T08:59:00+08:00,S106,Pulau Ubin,28.5
43383,2025-12-01T08:59:00+08:00,S117,Banyan Road,29.0
43384,2025-12-01T08:59:00+08:00,S107,East Coast Parkway,28.8
43385,2025-12-01T08:59:00+08:00,S115,Tuas South Avenue 3,28.7
43386,2025-12-01T08:59:00+08:00,S102,Semakau Landfill,28.9
43387,2025-12-01T08:59:00+08:00,S60,Sentosa,30.3
43388,2025-12-01T08:59:00+08:00,S50,Clementi Road,29.5
43389,2025-12-01T08:59:00+08:00,S44,Nanyang Avenue,28.4
43390,2025-12-01T08:59:00+08:00,S43,Kim Chuan Road,28.6
43391,2025-12-01T08:59:00+08:00,S24,Upper Changi Road North,28.7
43392,2025-12-01T08:59:00+08:00,S06,Paya Lebar,30.2
43393,2025-12-01T08:59:00+08:00,S111,Scotts Road,29.4
43394,2025-12-01T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.9
43395,2025-12-01T09:59:00+08:00,S106,Pulau Ubin,29.9
43396,2025-12-01T09:59:00+08:00,S117,Banyan Road,29.7
43397,2025-12-01T09:59:00+08:00,S107,East Coast Parkway,29.1
43398,2025-12-01T09:59:00+08:00,S115,Tuas South Avenue 3,28.9
43399,2025-12-01T09:59:00+08:00,S102,Semakau Landfill,29.4
43400,2025-12-01T09:59:00+08:00,S60,Sentosa,30.0
43401,2025-12-01T09:59:00+08:00,S50,Clementi Road,30.2
43402,2025-12-01T09:59:00+08:00,S44,Nanyang Avenue,29.4
43403,2025-12-01T09:59:00+08:00,S43,Kim Chuan Road,29.4
43404,2025-12-01T09:59:00+08:00,S24,Upper Changi Road North,28.8
43405,2025-12-01T09:59:00+08:00,S06,Paya Lebar,29.6
43406,2025-12-01T09:59:00+08:00,S111,Scotts Road,30.4
43407,2025-12-01T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.4
43408,2025-12-01T10:59:00+08:00,S106,Pulau Ubin,31.1
43409,2025-12-01T10:59:00+08:00,S117,Banyan Road,30.2
43410,2025-12-01T10:59:00+08:00,S107,East Coast Parkway,29.5
43411,2025-12-01T10:59:00+08:00,S115,Tuas South Avenue 3,29.7
43412,2025-12-01T10:59:00+08:00,S102,Semakau Landfill,29.9
43413,2025-12-01T10:59:00+08:00,S60,Sentosa,30.4
43414,2025-12-01T10:59:00+08:00,S50,Clementi Road,31.6
43415,2025-12-01T10:59:00+08:00,S44,Nanyang Avenue,30.0
43416,2025-12-01T10:59:00+08:00,S43,Kim Chuan Road,30.4
43417,2025-12-01T10:59:00+08:00,S24,Upper Changi Road North,30.1
43418,2025-12-01T10:59:00+08:00,S06,Paya Lebar,30.5
43419,2025-12-01T10:59:00+08:00,S111,Scotts Road,29.9
43420,2025-12-01T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.5
43421,2025-12-01T11:59:00+08:00,S106,Pulau Ubin,31.4
43422,2025-12-01T11:59:00+08:00,S117,Banyan Road,30.3
43423,2025-12-01T11:59:00+08:00,S107,East Coast Parkway,29.6
43424,2025-12-01T11:59:00+08:00,S115,Tuas South Avenue 3,30.3
43425,2025-12-01T11:59:00+08:00,S102,Semakau Landfill,30.7
43426,2025-12-01T11:59:00+08:00,S60,Sentosa,31.2
43427,2025-12-01T11:59:00+08:00,S50,Clementi Road,31.2
43428,2025-12-01T11:59:00+08:00,S44,Nanyang Avenue,31.3
43429,2025-12-01T11:59:00+08:00,S43,Kim Chuan Road,30.0
43430,2025-12-01T11:59:00+08:00,S24,Upper Changi Road North,31.1
43431,2025-12-01T11:59:00+08:00,S06,Paya Lebar,30.7
43432,2025-12-01T11:59:00+08:00,S111,Scotts Road,30.0
43433,2025-12-01T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,33.2
43434,2025-12-01T12:59:00+08:00,S106,Pulau Ubin,32.1
43435,2025-12-01T12:59:00+08:00,S117,Banyan Road,30.6
43436,2025-12-01T12:59:00+08:00,S107,East Coast Parkway,29.9
43437,2025-12-01T12:59:00+08:00,S115,Tuas South Avenue 3,30.3
43438,2025-12-01T12:59:00+08:00,S102,Semakau Landfill,30.5
43439,2025-12-01T12:59:00+08:00,S60,Sentosa,31.8
43440,2025-12-01T12:59:00+08:00,S50,Clementi Road,32.0
43441,2025-12-01T12:59:00+08:00,S44,Nanyang Avenue,31.7
43442,2025-12-01T12:59:00+08:00,S43,Kim Chuan Road,30.8
43443,2025-12-01T12:59:00+08:00,S24,Upper Changi Road North,31.7
43444,2025-12-01T12:59:00+08:00,S06,Paya Lebar,31.9
43445,2025-12-01T12:59:00+08:00,S111,Scotts Road,29.8
43446,2025-12-01T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.5
43447,2025-12-01T13:59:00+08:00,S106,Pulau Ubin,32.3
43448,2025-12-01T13:59:00+08:00,S117,Banyan Road,31.4
43449,2025-12-01T13:59:00+08:00,S107,East Coast Parkway,29.7
43450,2025-12-01T13:59:00+08:00,S115,Tuas South Avenue 3,30.6
43451,2025-12-01T13:59:00+08:00,S102,Semakau Landfill,29.9
43452,2025-12-01T13:59:00+08:00,S60,Sentosa,32.2
43453,2025-12-01T13:59:00+08:00,S50,Clementi Road,31.5
43454,2025-12-01T13:59:00+08:00,S44,Nanyang Avenue,31.5
43455,2025-12-01T13:59:00+08:00,S43,Kim Chuan Road,32.9
43456,2025-12-01T13:59:00+08:00,S24,Upper Changi Road North,30.4
43457,2025-12-01T13:59:00+08:00,S06,Paya Lebar,31.2
43458,2025-12-01T13:59:00+08:00,S111,Scotts Road,30.8
43459,2025-12-01T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.6
43460,2025-12-01T14:59:00+08:00,S106,Pulau Ubin,30.4
43461,2025-12-01T14:59:00+08:00,S117,Banyan Road,31.6
43462,2025-12-01T14:59:00+08:00,S107,East Coast Parkway,29.6
43463,2025-12-01T14:59:00+08:00,S115,Tuas South Avenue 3,30.9
43464,2025-12-01T14:59:00+08:00,S102,Semakau Landfill,30.3
43465,2025-12-01T14:59:00+08:00,S60,Sentosa,31.3
43466,2025-12-01T14:59:00+08:00,S50,Clementi Road,31.7
43467,2025-12-01T14:59:00+08:00,S44,Nanyang Avenue,31.9
43468,2025-12-01T14:59:00+08:00,S43,Kim Chuan Road,31.4
43469,2025-12-01T14:59:00+08:00,S24,Upper Changi Road North,31.0
43470,2025-12-01T14:59:00+08:00,S06,Paya Lebar,31.3
43471,2025-12-01T14:59:00+08:00,S111,Scotts Road,31.8
43472,2025-12-01T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,26.8
43473,2025-12-01T15:59:00+08:00,S106,Pulau Ubin,24.7
43474,2025-12-01T15:59:00+08:00,S117,Banyan Road,31.4
43475,2025-12-01T15:59:00+08:00,S107,East Coast Parkway,29.8
43476,2025-12-01T15:59:00+08:00,S115,Tuas South Avenue 3,30.9
43477,2025-12-01T15:59:00+08:00,S102,Semakau Landfill,30.1
43478,2025-12-01T15:59:00+08:00,S60,Sentosa,31.4
43479,2025-12-01T15:59:00+08:00,S50,Clementi Road,30.2
43480,2025-12-01T15:59:00+08:00,S44,Nanyang Avenue,30.0
43481,2025-12-01T15:59:00+08:00,S43,Kim Chuan Road,28.2
43482,2025-12-01T15:59:00+08:00,S24,Upper Changi Road North,28.7
43483,2025-12-01T15:59:00+08:00,S06,Paya Lebar,27.5
43484,2025-12-01T15:59:00+08:00,S111,Scotts Road,29.0
43485,2025-12-01T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,27.1
43486,2025-12-01T16:59:00+08:00,S106,Pulau Ubin,24.8
43487,2025-12-01T16:59:00+08:00,S117,Banyan Road,31.4
43488,2025-12-01T16:59:00+08:00,S107,East Coast Parkway,28.9
43489,2025-12-01T16:59:00+08:00,S115,Tuas South Avenue 3,30.7
43490,2025-12-01T16:59:00+08:00,S102,Semakau Landfill,30.0
43491,2025-12-01T16:59:00+08:00,S60,Sentosa,31.3
43492,2025-12-01T16:59:00+08:00,S50,Clementi Road,28.3
43493,2025-12-01T16:59:00+08:00,S44,Nanyang Avenue,28.8
43494,2025-12-01T16:59:00+08:00,S43,Kim Chuan Road,27.3
43495,2025-12-01T16:59:00+08:00,S24,Upper Changi Road North,28.1
43496,2025-12-01T16:59:00+08:00,S06,Paya Lebar,27.2
43497,2025-12-01T16:59:00+08:00,S111,Scotts Road,28.9
43498,2025-12-01T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,26.9
43499,2025-12-01T17:59:00+08:00,S106,Pulau Ubin,25.7
43500,2025-12-01T17:59:00+08:00,S117,Banyan Road,31.6
43501,2025-12-01T17:59:00+08:00,S107,East Coast Parkway,28.9
43502,2025-12-01T17:59:00+08:00,S115,Tuas South Avenue 3,30.4
43503,2025-12-01T17:59:00+08:00,S102,Semakau Landfill,30.4
43504,2025-12-01T17:59:00+08:00,S60,Sentosa,30.1
43505,2025-12-01T17:59:00+08:00,S50,Clementi Road,28.5
43506,2025-12-01T17:59:00+08:00,S44,Nanyang Avenue,28.8
43507,2025-12-01T17:59:00+08:00,S43,Kim Chuan Road,26.6
43508,2025-12-01T17:59:00+08:00,S24,Upper Changi Road North,27.1
43509,2025-12-01T17:59:00+08:00,S06,Paya Lebar,27.1
43510,2025-12-01T17:59:00+08:00,S111,Scotts Road,28.9
43511,2025-12-02T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,23.1
43512,2025-12-02T08:59:00+08:00,S106,Pulau Ubin,22.7
43513,2025-12-02T08:59:00+08:00,S117,Banyan Road,24.6
43514,2025-12-02T08:59:00+08:00,S107,East Coast Parkway,24.1
43515,2025-12-02T08:59:00+08:00,S115,Tuas South Avenue 3,24.7
43516,2025-12-02T08:59:00+08:00,S102,Semakau Landfill,25.2
43517,2025-12-02T08:59:00+08:00,S60,Sentosa,24.2
43518,2025-12-02T08:59:00+08:00,S50,Clementi Road,23.4
43519,2025-12-02T08:59:00+08:00,S44,Nanyang Avenue,24.0
43520,2025-12-02T08:59:00+08:00,S43,Kim Chuan Road,23.2
43521,2025-12-02T08:59:00+08:00,S24,Upper Changi Road North,23.5
43522,2025-12-02T08:59:00+08:00,S06,Paya Lebar,23.3
43523,2025-12-02T08:59:00+08:00,S111,Scotts Road,23.2
43524,2025-12-02T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,23.8
43525,2025-12-02T09:59:00+08:00,S106,Pulau Ubin,23.4
43526,2025-12-02T09:59:00+08:00,S117,Banyan Road,24.3
43527,2025-12-02T09:59:00+08:00,S107,East Coast Parkway,24.8
43528,2025-12-02T09:59:00+08:00,S115,Tuas South Avenue 3,24.7
43529,2025-12-02T09:59:00+08:00,S102,Semakau Landfill,25.0
43530,2025-12-02T09:59:00+08:00,S60,Sentosa,24.3
43531,2025-12-02T09:59:00+08:00,S50,Clementi Road,23.9
43532,2025-12-02T09:59:00+08:00,S44,Nanyang Avenue,24.1
43533,2025-12-02T09:59:00+08:00,S43,Kim Chuan Road,24.1
43534,2025-12-02T09:59:00+08:00,S24,Upper Changi Road North,23.6
43535,2025-12-02T09:59:00+08:00,S06,Paya Lebar,24.3
43536,2025-12-02T09:59:00+08:00,S111,Scotts Road,23.4
43537,2025-12-02T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,23.5
43538,2025-12-02T10:59:00+08:00,S106,Pulau Ubin,23.6
43539,2025-12-02T10:59:00+08:00,S117,Banyan Road,24.8
43540,2025-12-02T10:59:00+08:00,S107,East Coast Parkway,25.3
43541,2025-12-02T10:59:00+08:00,S115,Tuas South Avenue 3,25.0
43542,2025-12-02T10:59:00+08:00,S102,Semakau Landfill,25.2
43543,2025-12-02T10:59:00+08:00,S60,Sentosa,24.2
43544,2025-12-02T10:59:00+08:00,S50,Clementi Road,23.6
43545,2025-12-02T10:59:00+08:00,S44,Nanyang Avenue,24.3
43546,2025-12-02T10:59:00+08:00,S43,Kim Chuan Road,24.3
43547,2025-12-02T10:59:00+08:00,S24,Upper Changi Road North,23.8
43548,2025-12-02T10:59:00+08:00,S06,Paya Lebar,24.1
43549,2025-12-02T10:59:00+08:00,S111,Scotts Road,23.8
43550,2025-12-02T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,24.3
43551,2025-12-02T11:59:00+08:00,S106,Pulau Ubin,24.3
43552,2025-12-02T11:59:00+08:00,S117,Banyan Road,25.5
43553,2025-12-02T11:59:00+08:00,S107,East Coast Parkway,24.7
43554,2025-12-02T11:59:00+08:00,S115,Tuas South Avenue 3,25.5
43555,2025-12-02T11:59:00+08:00,S102,Semakau Landfill,25.3
43556,2025-12-02T11:59:00+08:00,S60,Sentosa,25.0
43557,2025-12-02T11:59:00+08:00,S50,Clementi Road,24.1
43558,2025-12-02T11:59:00+08:00,S44,Nanyang Avenue,24.3
43559,2025-12-02T11:59:00+08:00,S43,Kim Chuan Road,24.6
43560,2025-12-02T11:59:00+08:00,S24,Upper Changi Road North,24.4
43561,2025-12-02T11:59:00+08:00,S06,Paya Lebar,24.4
43562,2025-12-02T11:59:00+08:00,S111,Scotts Road,24.1
43563,2025-12-02T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,24.8
43564,2025-12-02T12:59:00+08:00,S106,Pulau Ubin,24.3
43565,2025-12-02T12:59:00+08:00,S117,Banyan Road,25.6
43566,2025-12-02T12:59:00+08:00,S107,East Coast Parkway,25.1
43567,2025-12-02T12:59:00+08:00,S115,Tuas South Avenue 3,25.7
43568,2025-12-02T12:59:00+08:00,S102,Semakau Landfill,26.0
43569,2025-12-02T12:59:00+08:00,S60,Sentosa,25.2
43570,2025-12-02T12:59:00+08:00,S50,Clementi Road,24.5
43571,2025-12-02T12:59:00+08:00,S44,Nanyang Avenue,25.1
43572,2025-12-02T12:59:00+08:00,S43,Kim Chuan Road,25.1
43573,2025-12-02T12:59:00+08:00,S24,Upper Changi Road North,25.0
43574,2025-12-02T12:59:00+08:00,S06,Paya Lebar,25.2
43575,2025-12-02T12:59:00+08:00,S111,Scotts Road,24.6
43576,2025-12-02T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,25.2
43577,2025-12-02T13:59:00+08:00,S106,Pulau Ubin,24.7
43578,2025-12-02T13:59:00+08:00,S117,Banyan Road,26.0
43579,2025-12-02T13:59:00+08:00,S107,East Coast Parkway,25.6
43580,2025-12-02T13:59:00+08:00,S115,Tuas South Avenue 3,26.6
43581,2025-12-02T13:59:00+08:00,S102,Semakau Landfill,26.2
43582,2025-12-02T13:59:00+08:00,S60,Sentosa,25.2
43583,2025-12-02T13:59:00+08:00,S50,Clementi Road,25.0
43584,2025-12-02T13:59:00+08:00,S44,Nanyang Avenue,25.8
43585,2025-12-02T13:59:00+08:00,S43,Kim Chuan Road,25.4
43586,2025-12-02T13:59:00+08:00,S24,Upper Changi Road North,25.4
43587,2025-12-02T13:59:00+08:00,S06,Paya Lebar,25.4
43588,2025-12-02T13:59:00+08:00,S111,Scotts Road,24.6
43589,2025-12-02T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,25.7
43590,2025-12-02T14:59:00+08:00,S106,Pulau Ubin,25.4
43591,2025-12-02T14:59:00+08:00,S117,Banyan Road,26.0
43592,2025-12-02T14:59:00+08:00,S107,East Coast Parkway,26.0
43593,2025-12-02T14:59:00+08:00,S115,Tuas South Avenue 3,26.9
43594,2025-12-02T14:59:00+08:00,S102,Semakau Landfill,26.1
43595,2025-12-02T14:59:00+08:00,S60,Sentosa,25.7
43596,2025-12-02T14:59:00+08:00,S50,Clementi Road,25.1
43597,2025-12-02T14:59:00+08:00,S44,Nanyang Avenue,25.4
43598,2025-12-02T14:59:00+08:00,S43,Kim Chuan Road,25.6
43599,2025-12-02T14:59:00+08:00,S24,Upper Changi Road North,25.9
43600,2025-12-02T14:59:00+08:00,S06,Paya Lebar,25.8
43601,2025-12-02T14:59:00+08:00,S111,Scotts Road,24.9
43602,2025-12-02T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,25.8
43603,2025-12-02T15:59:00+08:00,S106,Pulau Ubin,25.9
43604,2025-12-02T15:59:00+08:00,S117,Banyan Road,26.2
43605,2025-12-02T15:59:00+08:00,S107,East Coast Parkway,26.0
43606,2025-12-02T15:59:00+08:00,S115,Tuas South Avenue 3,26.9
43607,2025-12-02T15:59:00+08:00,S102,Semakau Landfill,26.8
43608,2025-12-02T15:59:00+08:00,S60,Sentosa,26.1
43609,2025-12-02T15:59:00+08:00,S50,Clementi Road,25.7
43610,2025-12-02T15:59:00+08:00,S44,Nanyang Avenue,25.8
43611,2025-12-02T15:59:00+08:00,S43,Kim Chuan Road,26.3
43612,2025-12-02T15:59:00+08:00,S24,Upper Changi Road North,26.3
43613,2025-12-02T15:59:00+08:00,S06,Paya Lebar,26.1
43614,2025-12-02T15:59:00+08:00,S111,Scotts Road,25.3
43615,2025-12-02T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,25.9
43616,2025-12-02T16:59:00+08:00,S106,Pulau Ubin,25.5
43617,2025-12-02T16:59:00+08:00,S117,Banyan Road,26.3
43618,2025-12-02T16:59:00+08:00,S107,East Coast Parkway,26.3
43619,2025-12-02T16:59:00+08:00,S115,Tuas South Avenue 3,27.0
43620,2025-12-02T16:59:00+08:00,S102,Semakau Landfill,27.0
43621,2025-12-02T16:59:00+08:00,S60,Sentosa,26.6
43622,2025-12-02T16:59:00+08:00,S50,Clementi Road,26.2
43623,2025-12-02T16:59:00+08:00,S44,Nanyang Avenue,26.0
43624,2025-12-02T16:59:00+08:00,S43,Kim Chuan Road,26.2
43625,2025-12-02T16:59:00+08:00,S24,Upper Changi Road North,25.9
43626,2025-12-02T16:59:00+08:00,S06,Paya Lebar,26.0
43627,2025-12-02T16:59:00+08:00,S111,Scotts Road,25.4
43628,2025-12-02T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,26.0
43629,2025-12-02T17:59:00+08:00,S106,Pulau Ubin,25.2
43630,2025-12-02T17:59:00+08:00,S117,Banyan Road,26.7
43631,2025-12-02T17:59:00+08:00,S107,East Coast Parkway,26.5
43632,2025-12-02T17:59:00+08:00,S115,Tuas South Avenue 3,27.1
43633,2025-12-02T17:59:00+08:00,S102,Semakau Landfill,26.9
43634,2025-12-02T17:59:00+08:00,S60,Sentosa,26.5
43635,2025-12-02T17:59:00+08:00,S50,Clementi Road,26.2
43636,2025-12-02T17:59:00+08:00,S44,Nanyang Avenue,25.9
43637,2025-12-02T17:59:00+08:00,S43,Kim Chuan Road,26.3
43638,2025-12-02T17:59:00+08:00,S24,Upper Changi Road North,25.7
43639,2025-12-02T17:59:00+08:00,S06,Paya Lebar,26.2
43640,2025-12-02T17:59:00+08:00,S111,Scotts Road,25.4
43641,2025-12-03T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,27.5
43642,2025-12-03T08:59:00+08:00,S106,Pulau Ubin,27.8
43643,2025-12-03T08:59:00+08:00,S117,Banyan Road,28.8
43644,2025-12-03T08:59:00+08:00,S107,East Coast Parkway,28.2
43645,2025-12-03T08:59:00+08:00,S115,Tuas South Avenue 3,26.9
43646,2025-12-03T08:59:00+08:00,S102,Semakau Landfill,28.4
43647,2025-12-03T08:59:00+08:00,S60,Sentosa,28.6
43648,2025-12-03T08:59:00+08:00,S50,Clementi Road,27.8
43649,2025-12-03T08:59:00+08:00,S44,Nanyang Avenue,27.2
43650,2025-12-03T08:59:00+08:00,S43,Kim Chuan Road,27.4
43651,2025-12-03T08:59:00+08:00,S24,Upper Changi Road North,28.2
43652,2025-12-03T08:59:00+08:00,S06,Paya Lebar,28.5
43653,2025-12-03T08:59:00+08:00,S111,Scotts Road,27.5
43654,2025-12-03T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.6
43655,2025-12-03T09:59:00+08:00,S106,Pulau Ubin,28.9
43656,2025-12-03T09:59:00+08:00,S117,Banyan Road,29.8
43657,2025-12-03T09:59:00+08:00,S107,East Coast Parkway,29.1
43658,2025-12-03T09:59:00+08:00,S115,Tuas South Avenue 3,27.7
43659,2025-12-03T09:59:00+08:00,S102,Semakau Landfill,29.4
43660,2025-12-03T09:59:00+08:00,S60,Sentosa,30.0
43661,2025-12-03T09:59:00+08:00,S50,Clementi Road,30.4
43662,2025-12-03T09:59:00+08:00,S44,Nanyang Avenue,28.8
43663,2025-12-03T09:59:00+08:00,S43,Kim Chuan Road,30.3
43664,2025-12-03T09:59:00+08:00,S24,Upper Changi Road North,29.8
43665,2025-12-03T09:59:00+08:00,S06,Paya Lebar,30.9
43666,2025-12-03T09:59:00+08:00,S111,Scotts Road,29.9
43667,2025-12-03T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.7
43668,2025-12-03T10:59:00+08:00,S106,Pulau Ubin,30.5
43669,2025-12-03T10:59:00+08:00,S117,Banyan Road,30.8
43670,2025-12-03T10:59:00+08:00,S107,East Coast Parkway,29.6
43671,2025-12-03T10:59:00+08:00,S115,Tuas South Avenue 3,29.4
43672,2025-12-03T10:59:00+08:00,S102,Semakau Landfill,29.9
43673,2025-12-03T10:59:00+08:00,S60,Sentosa,30.3
43674,2025-12-03T10:59:00+08:00,S50,Clementi Road,31.4
43675,2025-12-03T10:59:00+08:00,S44,Nanyang Avenue,30.5
43676,2025-12-03T10:59:00+08:00,S43,Kim Chuan Road,31.6
43677,2025-12-03T10:59:00+08:00,S24,Upper Changi Road North,30.7
43678,2025-12-03T10:59:00+08:00,S06,Paya Lebar,31.3
43679,2025-12-03T10:59:00+08:00,S111,Scotts Road,30.7
43680,2025-12-03T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.5
43681,2025-12-03T11:59:00+08:00,S106,Pulau Ubin,31.1
43682,2025-12-03T11:59:00+08:00,S117,Banyan Road,30.9
43683,2025-12-03T11:59:00+08:00,S107,East Coast Parkway,30.0
43684,2025-12-03T11:59:00+08:00,S115,Tuas South Avenue 3,30.7
43685,2025-12-03T11:59:00+08:00,S102,Semakau Landfill,30.3
43686,2025-12-03T11:59:00+08:00,S60,Sentosa,30.3
43687,2025-12-03T11:59:00+08:00,S50,Clementi Road,31.7
43688,2025-12-03T11:59:00+08:00,S44,Nanyang Avenue,31.2
43689,2025-12-03T11:59:00+08:00,S43,Kim Chuan Road,31.4
43690,2025-12-03T11:59:00+08:00,S24,Upper Changi Road North,31.5
43691,2025-12-03T11:59:00+08:00,S06,Paya Lebar,32.8
43692,2025-12-03T11:59:00+08:00,S111,Scotts Road,32.4
43693,2025-12-03T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.0
43694,2025-12-03T12:59:00+08:00,S106,Pulau Ubin,32.5
43695,2025-12-03T12:59:00+08:00,S117,Banyan Road,30.5
43696,2025-12-03T12:59:00+08:00,S107,East Coast Parkway,30.0
43697,2025-12-03T12:59:00+08:00,S115,Tuas South Avenue 3,31.2
43698,2025-12-03T12:59:00+08:00,S102,Semakau Landfill,29.7
43699,2025-12-03T12:59:00+08:00,S60,Sentosa,31.4
43700,2025-12-03T12:59:00+08:00,S50,Clementi Road,31.7
43701,2025-12-03T12:59:00+08:00,S44,Nanyang Avenue,32.0
43702,2025-12-03T12:59:00+08:00,S43,Kim Chuan Road,31.9
43703,2025-12-03T12:59:00+08:00,S24,Upper Changi Road North,31.2
43704,2025-12-03T12:59:00+08:00,S06,Paya Lebar,32.3
43705,2025-12-03T12:59:00+08:00,S111,Scotts Road,31.1
43706,2025-12-03T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.8
43707,2025-12-03T13:59:00+08:00,S106,Pulau Ubin,31.7
43708,2025-12-03T13:59:00+08:00,S117,Banyan Road,31.5
43709,2025-12-03T13:59:00+08:00,S107,East Coast Parkway,30.4
43710,2025-12-03T13:59:00+08:00,S115,Tuas South Avenue 3,30.8
43711,2025-12-03T13:59:00+08:00,S102,Semakau Landfill,29.8
43712,2025-12-03T13:59:00+08:00,S60,Sentosa,31.5
43713,2025-12-03T13:59:00+08:00,S50,Clementi Road,32.1
43714,2025-12-03T13:59:00+08:00,S44,Nanyang Avenue,32.1
43715,2025-12-03T13:59:00+08:00,S43,Kim Chuan Road,32.4
43716,2025-12-03T13:59:00+08:00,S24,Upper Changi Road North,32.4
43717,2025-12-03T13:59:00+08:00,S06,Paya Lebar,32.2
43718,2025-12-03T13:59:00+08:00,S111,Scotts Road,31.2
43719,2025-12-03T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.6
